cores,TestSizePre,TestSizeMain,time write,goToStart write,lostTime write,time mixed,goToStart mixed,lostTime mixed,time check,goToStart check,lostTime check
8,20000,40000,1631,0,0,6944,0,0,4789,0,0
8,20000,40000,1568,0,0,6376,0,0,4475,0,0
8,20000,40000,1563,0,0,6491,0,0,4480,0,0
8,20000,40000,1555,0,0,6499,0,0,4477,0,0
8,20000,40000,1517,0,0,6421,0,0,4443,0,0
8,20000,40000,1539,0,0,6452,0,0,4489,0,0
16,20000,40000,1958,0,0,8568,0,0,6026,0,0
16,20000,40000,1974,0,0,8700,0,0,6204,0,0
16,20000,40000,2097,0,0,8767,0,0,6176,0,0
16,20000,40000,1989,0,0,8630,0,0,6113,0,0
16,20000,40000,2050,0,0,8875,0,0,6227,0,0
16,20000,40000,2042,0,0,8869,0,0,6273,0,0
16,20000,40000,2124,0,0,8977,0,0,6407,0,0
16,20000,40000,2057,0,0,8857,0,0,6272,0,0
16,20000,40000,2044,0,0,8735,0,0,6201,0,0
16,20000,40000,2003,0,0,8666,0,0,6172,0,0
16,20000,40000,2057,0,0,8676,0,0,6113,0,0
16,20000,40000,2112,0,0,8940,0,0,6304,0,0
16,20000,40000,2070,0,0,8824,0,0,6245,0,0
32,20000,40000,2462,0,0,9264,0,0,6388,0,0
32,20000,40000,2436,0,0,9451,0,0,6510,0,0
32,20000,40000,2431,0,0,9241,0,0,6437,0,0
32,20000,40000,2434,0,0,9624,0,0,6642,0,0
32,20000,40000,2440,0,0,9844,0,0,6757,0,0
32,20000,40000,2391,0,0,9634,0,0,6456,0,0
32,20000,40000,2403,0,0,9190,0,0,6489,0,0
32,20000,40000,2433,0,0,10037,0,0,6525,0,0
32,20000,40000,2422,0,0,9282,0,0,6594,0,0
32,20000,40000,2482,0,0,9667,0,0,6392,0,0
64,20000,40000,2973,0,0,10445,0,0,7128,0,0
64,20000,40000,2943,0,0,10047,0,0,6918,0,0
64,20000,40000,2952,0,0,9860,0,0,7021,0,0
64,20000,40000,2919,0,0,10019,0,0,6966,0,0
64,20000,40000,2932,0,0,10575,0,0,7085,0,0
64,20000,40000,2900,0,0,10492,0,0,7281,0,0
64,20000,40000,2890,0,0,10065,0,0,6955,0,0
64,20000,40000,2833,0,0,10229,0,0,7229,0,0
64,20000,40000,2978,0,0,11334,0,0,8009,0,0
64,20000,40000,2923,0,0,10299,0,0,7013,0,0
1,20000,40000,1250,0,0,4449,0,0,3049,0,0
1,20000,40000,1263,0,0,4781,0,0,3285,0,0
1,20000,40000,1265,0,0,4827,0,0,3313,0,0
1,20000,40000,1240,0,0,4468,0,0,3062,0,0
1,20000,40000,1246,0,0,4529,0,0,3103,0,0
1,20000,40000,1267,0,0,4763,0,0,3263,0,0
