cores,TestSizePre,TestSizeMain,time write,goToStart write,lostTime write,time mixed,goToStart mixed,lostTime mixed,time check,goToStart check,lostTime check
8,40000,80000,1939,17,0.000206,6035,0,0,3205,0,0
8,40000,80000,1974,8,5.3e-05,6029,0,0,3198,0,0
8,40000,80000,1763,10,9.3e-05,6234,0,0,3237,0,0
8,40000,80000,1901,10,8.8e-05,6114,0,0,3327,0,0
8,40000,80000,1729,11,5.3e-05,6024,0,0,3187,0,0
8,40000,80000,1899,10,8.6e-05,6090,0,0,3212,0,0
8,40000,80000,1744,8,3.9e-05,6174,0,0,3308,0,0
8,40000,80000,1737,12,4.5e-05,6170,0,0,3346,0,0
8,40000,80000,1769,8,4.6e-05,6177,0,0,3309,0,0
8,40000,80000,1834,15,0.000129,6233,0,0,3241,0,0
8,40000,80000,1857,12,0.000169,6236,0,0,3220,0,0
8,40000,80000,2013,9,9.2e-05,6252,0,0,3232,0,0
8,40000,80000,1746,9,4.4e-05,6079,0,0,3203,0,0
8,40000,80000,1737,9,5.2e-05,6138,0,0,3245,0,0
8,40000,80000,1758,10,3.8e-05,6176,0,0,3185,0,0
8,40000,80000,1743,12,5e-05,6163,0,0,3227,0,0
8,40000,80000,1770,8,2.9e-05,6094,0,0,3285,0,0
8,40000,80000,1819,9,6.3e-05,6118,0,0,3229,0,0
8,40000,80000,1746,7,3.3e-05,6142,0,0,3289,0,0
8,40000,80000,1904,9,6e-05,6205,0,0,3191,0,0
2,20000,40000,1152,0,0,3807,0,0,1724,0,0
2,20000,40000,1135,1,3e-06,3770,0,0,1669,0,0
2,20000,40000,1139,1,3e-06,3797,0,0,1738,0,0
2,20000,40000,1136,0,0,3802,0,0,1742,0,0
2,20000,40000,1116,3,4e-06,3611,0,0,1495,0,0
2,20000,40000,1131,0,0,3789,1,0.000281,1684,0,0
2,20000,40000,1128,2,2e-06,3768,0,0,1630,0,0
2,20000,40000,1139,1,2e-06,3803,0,0,1714,0,0
2,20000,40000,1133,1,9e-06,3819,0,0,1694,0,0
2,20000,40000,1129,2,1e-06,3782,0,0,1652,0,0
4,20000,40000,640,3,1e-05,1931,0,0,871,0,0
4,20000,40000,628,0,0,1909,0,0,830,0,0
4,20000,40000,625,1,0.000169,1904,0,0,837,0,0
4,20000,40000,625,6,2.1e-05,1922,0,0,850,0,0
4,20000,40000,635,4,1.3e-05,1916,0,0,857,0,0
4,20000,40000,641,2,3e-06,1911,0,0,824,0,0
