cores,TestSizePre,TestSizeMain,time write,goToStart write,lostTime write,time mixed,goToStart mixed,lostTime mixed,time check,goToStart check,lostTime check
4,40000,80000,3428,4,7e-06,10705,0,0,5750,0,0
8,40000,80000,1749,9,3.7e-05,5860,0,0,3218,0,0
8,40000,80000,1753,12,6.2e-05,5876,0,0,3227,0,0
8,40000,80000,1747,10,4.3e-05,5884,0,0,3238,0,0
8,40000,80000,1744,8,7.4e-05,5900,0,0,3231,0,0
8,40000,80000,1764,15,9.1e-05,5894,0,0,3247,0,0
8,40000,80000,1877,14,0.000168,5893,0,0,3232,0,0
8,40000,80000,1917,10,8.3e-05,5863,0,0,3224,0,0
8,40000,80000,1801,13,8.2e-05,6094,0,0,3391,0,0
8,40000,80000,1738,11,3.1e-05,5866,0,0,3222,0,0
8,40000,80000,1746,9,6.3e-05,5864,0,0,3224,0,0
8,40000,80000,1751,15,3.1e-05,5878,0,0,3236,0,0
8,40000,80000,1752,9,4.4e-05,5882,0,0,3234,0,0
8,40000,80000,1760,10,5.2e-05,5885,0,0,3230,0,0
8,40000,80000,1823,12,0.000129,5886,0,0,3232,0,0
8,40000,80000,1907,15,6.9e-05,5868,0,0,3228,0,0
8,40000,80000,1743,13,6.5e-05,6168,0,0,3439,0,0
8,40000,80000,1682,9,4.7e-05,5655,0,0,3074,0,0
8,40000,80000,1788,8,9.5e-05,5861,0,0,3223,0,0
8,40000,80000,1819,14,0.000135,5879,0,0,3238,0,0
8,40000,80000,1874,15,0.000162,5877,0,0,3243,0,0
8,40000,80000,1748,8,4.5e-05,5958,0,0,3295,0,0
8,40000,80000,1924,12,0.00018,5881,0,0,3240,0,0
8,40000,80000,1844,13,0.000112,6066,0,0,3372,0,0
8,40000,80000,1961,10,6.2e-05,6201,0,0,3433,0,0
8,40000,80000,1751,7,3.2e-05,5893,0,0,3237,0,0
8,40000,80000,1850,8,2.9e-05,5877,0,0,3236,0,0
8,40000,80000,1962,13,4.7e-05,5866,0,0,3218,0,0
8,40000,80000,1981,12,0.000115,5882,0,0,3222,0,0
8,40000,80000,2274,6,1.6e-05,5886,0,0,3220,0,0
8,40000,80000,1801,11,5.3e-05,6163,0,0,3429,0,0
8,40000,80000,2047,10,0.000108,6061,0,0,3360,0,0
8,40000,80000,1845,8,4.1e-05,6239,0,0,3484,0,0
2,20000,40000,1180,2,7e-06,3699,0,0,1820,0,0
2,20000,40000,1096,0,0,3470,0,0,1683,0,0
2,20000,40000,1131,2,0,3557,0,0,1737,0,0
2,20000,40000,1155,1,1e-06,3566,0,0,1753,0,0
2,20000,40000,1012,2,0,3252,0,0,1526,0,0
2,20000,40000,1124,1,0,3536,0,0,1710,0,0
2,20000,40000,1129,3,7e-06,3546,0,0,1740,0,0
2,20000,40000,1135,1,2e-06,3571,0,0,1735,0,0
2,20000,40000,1126,0,0,3503,0,0,1687,0,0
2,20000,40000,1113,4,2e-06,3553,0,0,1730,0,0
4,20000,40000,632,7,2.8e-05,1799,0,0,869,0,0
4,20000,40000,616,3,3e-06,1776,0,0,857,0,0
4,20000,40000,650,0,0,1801,0,0,857,0,0
4,20000,40000,632,2,4e-06,1825,0,0,868,0,0
4,20000,40000,638,2,4e-06,1817,0,0,876,0,0
4,20000,40000,609,4,7e-06,1766,0,0,836,0,0
4,20000,40000,645,7,4e-06,1854,0,0,907,0,0
4,20000,40000,625,2,2e-06,1813,0,0,876,0,0
4,20000,40000,624,2,4e-06,1807,0,0,867,0,0
4,20000,40000,650,3,1e-06,1874,0,0,925,0,0
8,20000,40000,312,3,8.4e-05,954,0,0,455,0,0
8,20000,40000,327,2,8e-06,970,0,0,470,0,0
8,20000,40000,313,4,4.1e-05,968,0,0,459,0,0
8,20000,40000,313,3,1.8e-05,972,0,0,468,0,0
8,20000,40000,315,4,5.5e-05,960,0,0,462,0,0
8,20000,40000,321,6,9e-05,957,0,0,459,0,0
8,20000,40000,321,4,1.1e-05,958,0,0,462,0,0
8,20000,40000,312,4,5.7e-05,970,0,0,469,0,0
