cores,TestSizePre,TestSizeMain,time write,goToStart write,lostTime write,time mixed,goToStart mixed,lostTime mixed,time check,goToStart check,lostTime check
8,20000,40000,401,7,4.1e-05,1131,0,0,745,0,0
8,20000,40000,391,17,2.1e-05,1131,0,0,742,0,0
8,20000,40000,415,4,1.8e-05,1188,0,0,784,0,0
8,20000,40000,398,1,7e-06,1121,0,0,739,0,0
8,20000,40000,417,6,3.3e-05,1114,0,0,734,0,0
8,20000,40000,401,10,4.1e-05,1153,0,0,761,0,0
8,20000,40000,402,9,6.6e-05,1126,0,0,742,0,0
8,20000,40000,401,4,1.3e-05,1128,0,0,745,0,0
16,20000,40000,260,33,8.1e-05,743,0,0,490,0,0
16,20000,40000,262,24,7.8e-05,743,0,0,488,0,0
16,20000,40000,259,25,0.000112,743,0,0,490,0,0
16,20000,40000,251,34,0.000106,745,0,0,492,0,0
16,20000,40000,262,11,4.6e-05,750,0,0,495,0,0
16,20000,40000,253,39,0.000274,753,0,0,499,0,0
16,20000,40000,255,28,0.000152,744,0,0,492,0,0
16,20000,40000,258,33,0.000221,739,0,0,488,0,0
16,20000,40000,256,30,0.000108,740,0,0,489,0,0
16,20000,40000,255,31,0.000201,739,0,0,488,0,0
16,20000,40000,256,24,0.000203,743,0,0,492,0,0
16,20000,40000,256,30,0.000117,742,0,0,491,0,0
16,20000,40000,258,24,0.000107,743,0,0,489,0,0
32,20000,40000,187,62,0.000404,527,0,0,352,0,0
32,20000,40000,179,41,0.000284,526,0,0,354,0,0
32,20000,40000,173,33,0.000625,540,0,0,366,0,0
32,20000,40000,184,79,0.000423,523,0,0,352,0,0
32,20000,40000,165,30,0.000129,522,0,0,352,0,0
32,20000,40000,184,15,0.000179,528,0,0,357,0,0
32,20000,40000,181,46,0.000244,523,0,0,355,0,0
32,20000,40000,192,74,0.000408,526,0,0,357,0,0
32,20000,40000,180,51,0.000323,533,0,0,359,0,0
32,20000,40000,176,39,0.000387,522,0,0,352,0,0
64,20000,40000,151,80,0.000983,351,1,0.000291,253,0,0
64,20000,40000,166,47,0.000536,387,0,0,264,0,0
64,20000,40000,155,144,0.001219,344,0,0,219,0,0
64,20000,40000,162,79,0.000999,325,0,0,252,0,0
64,20000,40000,167,69,0.002014,365,0,0,218,0,0
64,20000,40000,172,99,0.000767,329,1,0.000591,266,0,0
64,20000,40000,123,22,0.000426,347,1,0.000511,252,0,0
64,20000,40000,167,64,0.001301,332,0,0,222,0,0
64,20000,40000,129,65,0.001115,342,0,0,256,0,0
64,20000,40000,180,31,0.000333,355,1,1.9e-05,252,0,0
1,20000,40000,2292,0,0,7624,0,0,5229,0,0
1,20000,40000,2266,0,0,7629,0,0,5226,0,0
1,20000,40000,2015,0,0,6892,0,0,4702,0,0
1,20000,40000,2260,0,0,7646,0,0,5244,0,0
1,20000,40000,2270,0,0,7524,0,0,4425,0,0
1,20000,40000,2270,0,0,7647,0,0,5248,0,0
4,40000,80000,3401,4,8e-06,8821,0,0,5918,0,0
4,40000,80000,3493,5,1.9e-05,9062,0,0,6093,0,0
4,40000,80000,3373,6,9e-06,8748,0,0,5844,0,0
4,40000,80000,3467,5,2.1e-05,9007,0,0,6058,0,0
4,40000,80000,3343,2,2e-06,8327,0,0,5576,0,0
4,40000,80000,3409,8,2.2e-05,8872,0,0,5950,0,0
4,40000,80000,3452,2,9e-06,8963,0,0,6034,0,0
4,40000,80000,3407,0,0,8761,0,0,5848,0,0
4,40000,80000,3456,6,0.00031,8727,0,0,5866,0,0
4,40000,80000,3386,6,1.6e-05,8889,0,0,6016,0,0
8,40000,80000,1796,16,5.7e-05,4995,0,0,3330,0,0
8,40000,80000,1799,18,0.000291,5084,0,0,3393,0,0
8,40000,80000,1876,12,9.2e-05,5014,0,0,3340,0,0
8,40000,80000,1736,11,6.4e-05,4769,0,0,3179,0,0
8,40000,80000,1762,16,8.5e-05,4780,0,0,3185,0,0
8,40000,80000,1809,10,6.3e-05,5041,0,0,3364,0,0
8,40000,80000,1766,5,1.7e-05,4768,0,0,3169,0,0
8,40000,80000,1784,19,5.9e-05,4991,0,0,3330,0,0
8,40000,80000,1791,7,3.6e-05,4989,0,0,3329,0,0
8,40000,80000,1696,14,4.2e-05,4757,1,0.00014,3166,0,0
16,40000,80000,1151,41,0.000184,3152,0,0,2089,0,0
16,40000,80000,1121,34,0.000128,3165,0,0,2098,0,0
16,40000,80000,1156,15,0.000108,3228,0,0,2169,0,0
16,40000,80000,1141,32,0.00021,3150,0,0,2092,0,0
16,40000,80000,1135,14,6.1e-05,3166,0,0,2109,0,0
16,40000,80000,1165,13,4.7e-05,3141,0,0,2099,0,0
16,40000,80000,1136,33,0.000247,3141,0,0,2100,0,0
16,40000,80000,1147,16,6.6e-05,3191,1,0.000508,2090,0,0
16,40000,80000,1159,37,0.000146,3247,0,0,2156,0,0
16,40000,80000,1159,47,0.000179,3245,0,0,2148,0,0
32,40000,80000,772,54,0.000499,2245,0,0,1531,0,0
32,40000,80000,749,57,0.000266,2252,0,0,1531,0,0
32,40000,80000,754,59,0.000298,2277,0,0,1551,0,0
32,40000,80000,735,56,0.000318,2275,0,0,1553,0,0
32,40000,80000,822,47,0.00057,2259,1,0.000605,1540,0,0
32,40000,80000,743,80,0.000465,2211,0,0,1544,0,0
32,40000,80000,766,52,0.000463,2265,0,0,1531,0,0
32,40000,80000,741,29,0.000184,2260,0,0,1531,0,0
32,40000,80000,743,57,0.000375,2266,0,0,1542,0,0
32,40000,80000,739,52,0.000329,2249,0,0,1547,0,0
64,40000,80000,536,119,0.000729,1313,0,0,908,0,0
64,40000,80000,597,128,0.004627,1320,0,0,1064,0,0
64,40000,80000,616,102,0.001577,1335,0,0,933,0,0
64,40000,80000,765,103,0.001562,1372,0,0,952,0,0
64,40000,80000,608,83,0.001281,1490,0,0,908,0,0
64,40000,80000,604,110,0.00168,1446,0,0,1000,0,0
64,40000,80000,676,95,0.007371,1415,1,0.00077,1076,0,0
64,40000,80000,745,115,0.001767,1488,1,2.3e-05,914,0,0
64,40000,80000,664,129,0.002189,1556,0,0,1128,0,0
64,40000,80000,618,128,0.000569,1297,0,0,913,0,0
